,city,term,tweet,sentiment
927,Houston,bacon,i want some pancakes and turkey bacon,0.0
928,Houston,bacon,I'm good with hashbrowns bacon &amp; toast,0.7570003110696172
929,Houston,bacon,"I'm about to make some homemade hashbrowns, eggs &amp; bacon",0.0
930,Houston,bacon,This maple bacon doughnut so real right now,0.0
931,Houston,bacon,I cannot be with a man who can't eat pounds and pounds of bacon with me lol,0.0
932,Houston,bacon,Lol I be Tryna fuck wit #oomf but the nigga keep showing me signs 😳 he don't eat bacon Yall! I CANT,0.0
933,Houston,bacon,bacon cheeseburger from pappa's bbq &gt;&gt; so good 😍👅,0.0
934,Houston,bacon,Any1 of u guys wanna play? Don't have aw so if any of u wanna hook me up with a license transfer  @Intellect_aT @Avicii_MLG @BSF_Bacon,0.0
935,Houston,bacon,"👱""Bacon Avocado Deviled Eggs...!!!"" 💛💙💜💚❤️👀#LayOffMeImStarving #FoodPorn http://t.co/EGsuJefCgl http://t.co/tYPbBPxNkt",0.32219835911399836
936,Houston,bacon,"Tre spoiled mane ""can you pick me up a bacon burger?"" 😒 but we got all that thanksgiving food at home smh",-0.7176687736973063
937,Houston,bacon,Girls are bacon,0.0
938,Houston,bacon,"One bacon cheeseburger please! (@ Lefty's Lonestar Grill in Houston, TX) https://t.co/Jd6H28JTLr",0.0
939,Houston,bacon,Lorena's casually feeding the cat bacon from her mouth like its a normal thing. Ok mom http://t.co/i0B6rxwmNZ,0.0
940,Houston,bacon,"Bacon and eggs. (@ Kroger in Houston, TX) https://t.co/8pgfdwaMkc",0.0
941,Houston,bacon,You guys just don't understand how much I love bacon cx,0.8053406931054015
942,Houston,bacon,"Nugget is ready for bacon, but is not happy about the wait.. @ Shadow Creek Ranch Pearland, TX http://t.co/lANJDG5OzX",-0.1313370267376137
943,Houston,bacon,"Lankford's Cafe Grim Burger 😋
Mac &amp; Cheese | Jalapeño | Bacon | Fried Egg @ Lankford's Cafe http://t.co/JtHJxnD2pC",-0.5685799620527161
944,Houston,bacon,"""@INK_KING3000: Looks good RT @CIY_Food: Bacon Fries http://t.co/Kta1WJzLAe""it does.",0.6700310482815184
945,Houston,bacon,@Peetweefish @allanbourdius I learned some things about baking bacon much in the same fashion,0.0
946,Houston,bacon,“@__brittvny: Is it just me or does ham taste like bacon?” Lol they both come from pigs,0.0
947,Houston,bacon,@AIsTheReason but it kills my taste buds when I taste it 😂 how am I supposed to try your macaroni with mustard and bacon bits?,-0.7786856817316798
948,Houston,bacon,When Kenzie's mom says she's gonna save you bacon-wrapped water chestnuts 😍😩❤️ http://t.co/XeiH7vhdZn,0.683452683096368
949,Houston,bacon,@Kenzie_Miller_ imy2😍😩. Is your mom making those bacon things?😩😩😩😍😍😍,0.0
950,Houston,bacon,Anyone needing a place to spend thanksgiving: my mother is baking a maple bacon pumpkin pie,0.0
951,Houston,bacon,No bacon 😭😭😭😭 wtf,0.0
952,Houston,bacon,This old man about to whip me up a bacon egg and cheese sandwich...he probably my uncle or some,0.0
953,Houston,bacon,"I have homemade bread, cranberry brie, green bean bacon wraps, and caprese salad ready to go for tomorrow. When did I become an adult? #wine",0.0
954,Houston,bacon,Annabel loves her bacon-scented ball. She won't let it out of her sight. http://t.co/uvNG7kYmRJ,0.4036362204173406
955,Houston,bacon,Bacon CupCake @ItsFoodPorn 😂😍 http://t.co/2Rpjae6hcb,0.0
956,Houston,bacon,@nishachante__ @PHE_MrMiyagi neck bones 😕 what in the fuck lmao bacon good. Ion fuck wit intestines tho,0.0
957,Houston,bacon,The dog is driving me crazy with this bacon scented ball.,0.0
958,Houston,bacon,I want bacon,0.0
959,Houston,bacon,"pancakes, eggs &amp; Bacon 🍳",0.0
960,Houston,bacon,Nvm im making bacon &amp; sausage,0.0
961,Houston,bacon,Im tired of bacon I think I want pan sausage,0.0
962,Houston,bacon,"So we got Bacon,Eggs, Grits, &amp; Biscuits !",0.0
963,Houston,bacon,What do y'all think about macaroni with mustard and bacon bits?,0.0
964,Houston,bacon,Areola look like a Jr bacon patty 😩,0.0
965,Houston,bacon,“@AugieRunGood: Really? Looting @SUBWAY Sandwich store in Oakland?!?!? #SMH” - Have you seen bacon and avocado prices lately?,0.0
966,Houston,bacon,@Goodshirtscloth When are you making me the maple bacon 🍩 ? 👀🔪,0.0
967,Houston,bacon,@midget_mac2 you can come eat turkey at my house 😁 I'm wrapping it in bacon!,0.0
968,Houston,bacon,Bruh bacon Mac and cheese,0.0
969,Houston,bacon,@HoganPug our mommy is vegan and we eat vegan dinners every once in a while!  Beans and sweet potatoes beet bacon any day!,0.6585226265946846
970,Houston,bacon,@ZachOliverNBA keep cookin that bacon,0.0
971,Houston,bacon,"Made this ham, bacon ranch pasta. It's tha 💣",0.0
972,Houston,bacon,I really really like bacon,0.9375120903450725
973,Houston,bacon,Baking bacon!,0.0
974,Houston,bacon,There's no food in this house. I'm starving . Literally surviving off bacon..... Wtf type shit,-0.1597009814581484
975,Houston,bacon,“@iLIIVE_: Theres no reason why you should be eating a donut with bacon on it” don't throw subs 😒,0.0
976,Houston,bacon,@RiojaRestaurant fuck bacon bro. I don't eat pork.,0.0
977,Houston,bacon,"This what my pussy taste like RT""@ItsFoodPorn: Cheddar Bacon Stuffed Pretzel Buns http://t.co/QTjswHOxM2""",-0.39388090966436723
978,Houston,bacon,"“@LovelleJames: idk how i feel about this

“@DIYcookery: Donut bacon egg burger 😍 http://t.co/BrwttgBod7”” = 💔💔💔💔💔💔💔😁#heartattack",0.0
979,Houston,bacon,"I'm making smoked gruyere and bacon mac n' cheese and apple cobbler (both gluten-free) for Thanksgiving. Lord, save me and my arteries.",0.683452683096368
980,Houston,bacon,"""@DIYcookery: Bacon advocado grilled cheese http://t.co/zw7jElO1yA"" @OGperales try making this!",0.0
981,Houston,bacon,"11/24 catch: Chilean Sea Bass, sautéed hericot vert &amp; sage polenta cakes w/ a butternut-bacon sauce @… http://t.co/dw8UHjUI3J",0.5685799620527161
982,Houston,bacon,My babies love bacon. So cute!! @ Casa Blancett http://t.co/62jhC03LfJ,0.7446088605851713
983,Houston,bacon,@mara_bacon_ lol no fucks given,0.0
984,Houston,tofu,But why does my wonton soup have more tofu than wontons????????,0.0
985,Houston,tofu,Ma Po Tofu!! One of my favorite Chinese food dishes growing up. #chinesefood @ Little Shanghai http://t.co/4tvmWGbMTu,0.8813259494574204
986,Houston,tofu,At least I get Pipa tofu,0.0
987,Houston,tofu,"This Ma Po Tofu had a black, spicy sauce with mushrooms, lotus root(?), shrimp &amp; pork. It was perfect!",0.9067469850116401
988,Houston,tofu,"Nothing better than Ma Po Tofu after a workout on a cold, Fall evening",0.0
989,Houston,tofu,@LeonHWolf The tofu industry does amazing things @SaintRPh,0.7242245628770796
990,Houston,chicken and waffles,Roscoes chicken and waffles sounds soooooo good rn,-0.42279137987234977
991,Houston,chicken and waffles,"Fried chicken and waffles (@ The Breakfast Klub - @thebreakfasklub in Houston, TX) https://t.co/deNaus4zuM",0.0
992,Houston,tacos,These chicken tacos 😋,0.0
993,Houston,tacos,"""@g0ds__gift: Ima fade jack in the box 🍔🍟🍷🍪 and bring my sister some tacos"" thanks brother you so clutch ✊",0.7786856817316798
994,Houston,tacos,My mom makes some bomb ass tacos 😍,0.0
995,Houston,tacos,"I washed dishes, cleaned the kitchen, vacuumed the living room, bought groceries, and makin tacos tonight. Feelin real wife-y.",0.0
996,Houston,tacos,I'm so tired of eating tacos omfg,-0.8236550729900429
997,Houston,tacos,"Hello. My name is MJ. I'm addicted to yoga, micheladas and tacos. 👍",0.0
998,Houston,tacos,@AzziePie being a mexican its not all about tacos and tequila,0.0
999,Houston,tacos,Ebony brought me some tacos to work yesterday,0.0
1000,Houston,tacos,@ThatGuyStretch lol let's stick to our tacos lol,0.0
1001,Houston,tacos,I want some doritos loco tacos. Fuck,0.0
1002,Houston,tacos,“@TexasHumor: Having a bad day? Just think about tacos. Problem solved.” @tacobell 🙌👅,-0.3268225039013405
1003,Houston,tacos,But my dad bought me tacos. What do I do? 😔,0.0
1004,Houston,tacos,Chik fil a breakfeast or stripes tacos???,0.0
1005,Houston,tacos,Stripes tacos sound to good right now,0.0
1006,Houston,tacos,Good Morning Worlddd! Time to kick off the new week the right way....With some breakfast tacos !,0.5818931081428256
1007,Houston,tacos,@ewitslinda I'm eating turkey tacos lmfao,0.0
1008,Houston,tacos,I want tacos but not then tiny Tim ones. Lol,0.0
1009,Houston,tacos,"""@therealannaluna: @phoquesam y u get no tacos""cos it ain't real.",0.0
1010,Houston,tacos,Este wey I buy u tacos and tortas 😂😂,0.0
1011,Houston,tacos,“@TexasHumor: Can you believe that there are actually people on this planet who don't like tacos?” Can u believe @TatiTaughtYou,-0.44365059175771526
1012,Houston,tacos,#1800s &amp; #tacos ☝deep @ Chacho's Mexican Restaurant http://t.co/Z2SGlN5e2h,0.0
1013,Houston,tacos,things were awkward tacos,-0.7176687736973063
1014,Houston,tacos,I'm at Torchy's Tacos - @torchytaco in TX https://t.co/P1qc5JyhDw,0.0
1015,Houston,tacos,Everybody think we crazy cuz we eat tacos with fries 😂,0.0
1016,Houston,tacos,Tacos Tonight 😋😋,0.0
1017,Houston,tacos,“@C0C0_CAMILLE: Take my fucking order jack in the box. Taking too damn long.” Tacos? 😂😂,0.0
1018,Houston,tacos,Ok time to get some tacos.,0.0
1019,Houston,tacos,@ThatOneGirlK 4 tacos and a 12 pack of coronas,0.0
1020,Houston,tacos,Free slushies free tacos 😏😌,0.0
1021,Houston,tacos,"Tacos (@ Tacos El Tepache in Houston, TX) https://t.co/T2nvSpYEXO",0.0
1022,Houston,tacos,Happy Sunday Funday!!! last night Tumba La Casa let me have it! let's all have some micheladas at Bayou and $1 tacos to recover 😂,0.785809480064834
1023,Houston,tacos,Momma's breakfast tacos 🙌🙌🙌🙌 http://t.co/I5eyEw6c8f,0.0
1024,Houston,tacos,A burritos and 5 tacos.... Yeah I can barely eat a damn quesadilla.,-0.5685799620527161
1025,Houston,tacos,Breakfast tacos are life,0.0
1026,Houston,tacos,"Breakfast tacos before the game. (@ Brothers Tacos in Houston, TX) https://t.co/85onSbdLO4",0.0
1027,Houston,tacos,I think tacos taste way better at 4:20am,0.0
1028,Houston,tacos,Tacos on top of tacos!,0.0
1029,Houston,tacos,"“@TheeGreekGod: Latinas be like 

""TACOS OVER VATOS""” Ratchet bitch trying to fuck my ex's said this 😷",0.0
1030,Houston,tacos,@kevinlu55328953 I want jack tacos tbh 😎,0.0
1031,Houston,tacos,I want tacos,0.0
1032,Houston,tacos,Who tf eats chips tacos and cereal simultaneously 😷,0.0
1033,Houston,tacos,Bae got me TACOS 😍😍😍😍,0.0
1034,Houston,tacos,"""@MissNomer_: I wish I was full of tacos instead of emotions."" Mmm tacos.",0.0
1035,Houston,tacos,Love me like I love Torchy's Tacos,0.8053406931054015
1036,Houston,tacos,I'm at Tacasita Mex-Mex Tacos To Go https://t.co/vOd4beITnj,0.0
1037,Houston,tacos,jack in the box tacos are good if you don't look at them,0.7570003110696172
1038,Houston,tacos,Life-changing barbacoa from Tacos Tierra Caliente. @ West Alabama Ice House http://t.co/JtLbqp0zzB,0.0
1039,Houston,tacos,@AmberRissa_ go get me some tacos,0.0
1040,Houston,tacos,"Country music countdown on TV, breakfast tacos and coffee. #ahh #perfectmorning  🎶😊",0.0
1041,Houston,tacos,mmm tacos today yay 😋,0.6280145725181376
1042,Houston,tacos,buy me street tacos so i know its real,0.0
1043,Houston,tacos,Breakfast tacos time,0.0
1044,Houston,tacos,Getting woken up close to 3 o'clock in the morning just to go eat some tacos at a taco stand w/Roland of course I'm going we're hungry 😂🚼,0.0
1045,Houston,tacos,I want tacos or a burrito!!!!!!!! Or pizza!!,0.0
1046,Houston,tacos,These tacos are hitting the spot rn omg,0.0
1047,Houston,tacos,"y'all, i don't even think i took a breath while eating them tacos. they were too good. 😹 #torchys",0.7570003110696172
1048,Houston,tacos,they're taking forever to bring me my food. im ready to demolish these tacos!,0.0
1049,Houston,tacos,"mmmm, about to get some of Torchy's Tacos😋.",0.0
1050,Houston,tacos,"I'm at Torchy's Tacos - @torchytaco in Katy, TX https://t.co/6TXDfQ3QFV http://t.co/CBBbzmPsq3",0.0
1051,Houston,tacos,"23 minutes and counting for 2 tacos, chips and queso at @TorchyTaco #why #notthatbusy #51 http://t.co/74oETJnFfi",0.0
1052,Houston,tacos,"BEST. TACOS. EVER!
#torchys #tacos #damngood @ Torchy's Tacos http://t.co/kpkqcPHNnp",0.5787074952096031
1053,Houston,tacos,The Last Houston Supper #eatingfortheinsta with @laurenfrankoff @ Torchy's Tacos - Rice Village http://t.co/WZEGmoJeqW,0.0
1054,Houston,tacos,"Best meal ever. #Nachos and 5 #tacos for $9! If you are in #Houston, hit up #LoneStarTacoCo! @ Lone… http://t.co/G5eliiBpC2",0.7570003110696172
1055,Houston,tacos,@JheneAiko do u like tacos?,0.44365059175771526
1056,Houston,tacos,yay IMA get tacos,0.6280145725181376
1057,Houston,tacos,#damngood #torcheystacos #trailorparktrashy @ Torchey's Tacos http://t.co/tBCh4TwO23,0.0
1058,Houston,tacos,Dad came in clutch bringing home some Taco City tacos 🙌,0.0
1059,Houston,tacos,"I've been playing dominos eating tacos, and Listining to Mexican music for the past couple of hours, very bored",0.0
1060,Houston,tacos,"Rn I thanked my mom &amp; she goes ""for what"" and I say ""oh idk just LIFE. And these badass tacos"" 😂😂😂😂",0.6280145725181376
1061,Houston,tacos,My grandmas tacos are A1😍👌,0.0
1062,Houston,tacos,Taco Truck tacos today,0.0
1063,Houston,tacos,Oshi's grandma making me tacos! She's loves me lol,0.8053406931054015
1064,Houston,tacos,Wanna take someone down to the lake and get on a lil boat &amp; eat tacos. Ya that'd make me happy😌,0.0
1065,Houston,tacos,"Just say no. RT @BuzzFeed: PST: Pumpkin Spice Tacos
http://t.co/Qcd3DZN5nL http://t.co/RHXblz2B1L”",0.0
1066,Houston,tacos,"“@BuzzFeed: PST: Pumpkin Spice Tacos
http://t.co/DNi1oGuPGO http://t.co/XdNOHIGU0g”😷😴",0.0
1067,Houston,tacos,@__Emily94__ @o2l_tacos_13 leave my little sister alone lol,0.0
1068,Houston,tacos,@o2l_tacos_13 @__Emily94__ why don't Yall squab,0.0
1069,Houston,tacos,Noooooooo!  Breakfast tacos road trip was an epic fail. Sorry CowPuppy😔 http://t.co/4QCotQTtH6,0.1412533121902706
1070,Houston,tacos,Road trip to get breakfast tacos. # Happy Thanksgiving to Cow puppy http://t.co/RjrOILMWww,0.6507361833532919
1071,Houston,tacos,"@mattwright__ based on @spenceke’s turkey and cranberry sauce tacos, I posit that any meal can be wrapped in a tortilla and be delicious",0.709336851506547
1072,Houston,tacos,I wanted tacos this morning and I'm stuck at Shipleys 😒 my mom ALWAYS gets what she wants 😑,0.0
1073,Houston,tacos,Wild West tacos make the world go round,0.0
1074,Houston,tacos,"Zamaan just ordered a jacks spicy chicken, cheese sticks, 2 tacos, mini churros, and cheesecake from jack in the box.",0.0
1075,Houston,tacos,Eating at this time😕 But I was craving tacos,0.893765197813108
1076,Houston,tacos,Post workout... &amp; tacos😜 http://t.co/AW72hHe1sS,0.0
1077,Houston,tacos,"Only ate two tacos today, haven't even got a break today my feet are killing me ughhhh! 😫😫😫😫",-0.7172555910406195
1078,Houston,tacos,me and babe craving tacos,0.7786856817316798
1079,Houston,tacos,"Thinking of you @jerranalley. (@ Torchy's Tacos - @torchytaco in Katy, TX) https://t.co/4uvW7d1DZE",0.0
1080,Houston,tacos,"My kind of thanksgiving meal (@ Torchy's Tacos - @torchytaco in Houston, TX) https://t.co/yi7kBXuYgo",0.0
1081,Houston,tacos,Lunch break! Trying out their new Rolled Chicken Tacos and a Mountain Dew's new Sangria... https://t.co/xAv787T7RQ http://t.co/ucTnMGSdHF,0.0
1082,Houston,tacos,I like my girls BBW. @ Torchy's Tacos - Rice Village http://t.co/eVZi1xkMZM,0.7176687736973063
1083,Houston,tacos,tacos and queso and margs and texas @ Torchy's Tacos - Vintage Park http://t.co/RAEmzRBse0,0.5685799620527161
1084,Houston,tacos,I'm at Torchy's Tacos - @torchytaco in TX https://t.co/fO6q8BBWtu,0.0
1085,Houston,tacos,Want sum tacos,0.0
1086,Houston,tacos,"@BryantTheRager @snailmusic ""no I'm not sneaking in tacos I'm just fat""",-0.5927506825867709
1087,Houston,tacos,Honestly I might just get @snailmusic a gift card to TacoBell instead of buying a ton of tacos and not being able to bring them in,-0.23585875170907628
1088,Houston,tacos,@BryantTheRager @snailmusic I hope they let us bring the tacos in....,0.0
1089,Houston,tacos,@snailmusic apparently it takes tacos to meet you so I will buy the whole assortment of tacos from Taco Bell for tonight if I can meet you,0.0
1090,Houston,tacos,"Found a new taco spot on the east end, Villa Arcos. Getting lunch, I need to try their breakfast tacos soon. All under $2.50. #HTX",0.0
1091,Houston,tacos,Bobs Tacos... Ohh how I've missed you,0.0
1092,Houston,food truck,I'm Finna go hit this food truck up,0.0
1093,Houston,food truck,Met a lady at a food truck who worked two jobs her whole life to provide for her 6 children after her husband was deported 16 years ago.,0.0
1094,Houston,food truck,@GodIsMyTop aka you unplugged s food truck 😂😂😂😂😂,0.0
1095,Houston,food truck,Food Truck Friday: D'Lish Curbside Bistro: Craving comfort food? Follow D'Lish Curbside Bistro.       http://t.co/i2WmCb8aK4,0.0
1096,Houston,food truck,"I quit college guys, I want a pot brownie bakery food truck. “@CNN: http://t.co/O0mFb7Nn8I http://t.co/2pTLEYPDVx”",0.0
1097,Houston,food truck,"Food truck adventures! #EaDo #Houston (@ Houston Food Park - @houfoodpark in Houston, TX) https://t.co/5eX3BwnOGs http://t.co/yYtQYhj8gF",0.0
1098,Houston,dumplings,CHICKEN AND DUMPLINGS IS THE WAY TO MY HEART FR,0.0
1099,Houston,dumplings,"Fresh, Fried Dumplings. #Houston #Foodie #Dinner http://t.co/zV6Sw2r8FB",0.40209773927084985
1100,Houston,dumplings,"Fresh, Fried Dumplings. #Houston #Foodie #Dinner http://t.co/bCakpkRsrL",0.40209773927084985
1101,Houston,dumplings,I came home to chicken and dumplings. Life is good lol,0.7570003110696172
1102,Houston,dumplings,Self-made dumplings. 😛😍 #litely #thanksgiving #chinese #party @ Camden Vanderbilt http://t.co/hQDptjSPtm,0.0
1103,Houston,dumplings,Tapioca and dumplings at ice valley yuss!! 🙌🙌,0.0
1104,Houston,sriracha,My aesthetic: sriracha on chicken fried chicken (2014). http://t.co/hgNpVbKsi5,0.0
1105,Houston,sriracha,@OneFineJay I also found out that I had 3 bottles of Sriracha so I may need to rethink some life choices @phelony_jones @MetricButtload,0.0
1106,Houston,sriracha,Cleaning out my pantry and I just hit the white girl lottery-3 bottles of Sriracha and 3 jars of Nutella,-0.5274215517597863
1107,Houston,sriracha,ADAM JUST TOLD ME HE WANTS TO LICK SRIRACHA OUT OF A GIRL'S BELLY BUTTON WTF,0.0
1108,Houston,sriracha,"This is Sriracha. Nothing else is Sriracha. Do not be deceived by products claiming to be ""Sriracha-flavored."" http://t.co/Arq2Y2HyqM",0.44365059175771526
1109,Houston,sriracha,Thinking about injecting the bird with butter and sriracha #HappyThanksgiving #srirachagoeswitheverything #vietnamesethanksgiving,0.0
1110,Houston,sriracha,peed on the side of the road for Greg Abbott and copped that sriracha burger from jack in the box with d. it wasn't even spicy tho.,0.0
1111,Houston,quinoa,"Protein packed! Quinoa, Turkey Meatballs, Marinated Beets, Spinach and Cucumber. #food #cleaneating… http://t.co/VUe3mtvTxr",0.0
1112,Houston,quinoa,Post work out Quinoa con Ground Turkey con garlic and herb spaghetti sauce. #PhitPham #TwerkSumn @… http://t.co/J9wt51iLgM,0.0
1113,Houston,quinoa,Got my  SIDE OF QUINOA  from the @ZoesKitchen mobile app!,0.0
1114,Houston,gluten-free,"I'm making smoked gruyere and bacon mac n' cheese and apple cobbler (both gluten-free) for Thanksgiving. Lord, save me and my arteries.",0.683452683096368
1115,Los Angeles,kale,"Today we harvested rainbow chard and baby kale to prepare a menu of vegetarian tacos, guacamole &amp;… http://t.co/IEVe6McJOb",0.0
1116,Los Angeles,kale,Really? I'm really craving #pepperoni so I'll have #kale chips instead #notsomuch #yuck actually maybe… http://t.co/P4WFZAk1Yi,0.9375120903450725
1117,Los Angeles,kale,@smmuntifering @magdonnelly kale chips FTW,0.5274215517597863
1118,Los Angeles,kale,Monday December 1 kale papaya salad romaine kale grilled chicken feta almonds fresh papaya vinaigrette drs and drink,0.5685799620527161
1119,Los Angeles,kale,@Dogfather47 I could burn all of your books and force you to live off of kale and listen to country all day,0.0
1120,Los Angeles,kale,I'm Bob and I like kale -jimmy pesto,0.7176687736973063
1121,Los Angeles,kale,"You know you live in LA when your diet comprises of kale, quinoa, brussel sprouts and cauliflower… http://t.co/x6g1oEnDha",0.0
1122,Los Angeles,kale,Im making a sweet potato and kale pizza. What's this world coming to?????,0.7176687736973063
1123,Los Angeles,kale,Does Gale like kale? @ The Grove http://t.co/Gbr4EzTx6S,0.0
1124,Los Angeles,kale,Actually craving kale and quinoa and protein and all that good stuff 😍,0.7521557705636552
1125,Los Angeles,kale,Salad daze revisited. #salad #saladdays #saladdaze #revisited #always #kale #spinach #broccoli… http://t.co/SGEovTWecv,0.0
1126,Los Angeles,kale,I spotted Purple Kale at Tomorrowland Terrace! @disneyland http://t.co/zyorLyvun7 http://t.co/f24PUuyTcB,0.0
1127,Los Angeles,kale,"Quinoa salad with kale, carrot, purple and green  cabbage.. #Organic #Over40 #plantbasednutrition… http://t.co/K533UQY1iK",0.0
1128,Los Angeles,kale,It really has been a food day...#macandcheese #bites #kale #spinach #fontina #dip #snacks _thelittle1_… http://t.co/B3S7YJjh5T,0.0
1129,Los Angeles,kale,@meowitskalieee aw I miss you bb kale 😖😘,0.0
1130,Los Angeles,kale,Saturday Morning Desk Essentials  wellness shot and #kale  #wfmfairfax #love #teamwfm #werk #realness… http://t.co/fb48mRSWTO,0.5274215517597863
1131,Los Angeles,kale,Kale  soup at the  federal bar 👌 @ The Federal Bar http://t.co/20wZjBVISw,0.0
1132,Los Angeles,kale,2Day's Lunch;My Brazilian Beets Salad/Salmon al Jalapeños Pesto/Farro with Kale Pesto/Grilled… http://t.co/ATJXa5fCnL,0.0
1133,Los Angeles,kale,Quick Potato + Kale Tacos &amp; Homemade Green Sauce ❤️ Yummy Mexican Thanksgiving Brunch… http://t.co/wZ4SFfrmc9,0.5685799620527161
1134,Los Angeles,kale,“@ArianaGrande: also thankful for this photo that jones just texted me ...... and kale http://t.co/ZqYl7ojKR4” @LYNNGVNN,0.0
1135,Los Angeles,kale,kale in hand | grateful heart | a good year🍂 #happythanksgiving @ A Modern Maverick http://t.co/Fr4dRE4c0Y,0.6496399769800325
1136,Los Angeles,kale,So thankful for this girl http://t.co/PyRvoG7HsO,0.6383236495959052
1137,Los Angeles,kale,Goodnight mommy http://t.co/tHWtztxoip,0.0
1138,Los Angeles,kale,How is there not a kale and kombucha cleanse popularized by the kardashians?,0.0
1139,Los Angeles,kale,"Seitan, soba &amp; kale. Organic vegan food before Turkey day! (at @RealFoodDaily) https://t.co/kqlHrWYK6s http://t.co/WpcgjkqE57",0.0
1140,Los Angeles,kale,Ricotta Gnudi: dumpling with foraged mushrooms and kale. Holysh*t! Thus is so delicious I can't stand… http://t.co/EjMWcm6Cq2,0.8168023992897793
1141,Los Angeles,kale,"West Hollywood Salad: Kale, spinach, garbanzo beans, sunflower seeds, florets, lemon vinegar and… http://t.co/WCkALD7QBh",0.0
1142,Los Angeles,kale,@tgtrojan @KariVanHorn @ABC7Phillip @ericsgeller Stuffed with Kale though,0.0
1143,Los Angeles,kale,#Paleo #leftover #lunch with @GCohenFitFood #homemade #turkeyloaf #tomatoes #spinach #kale #ghee #itsalifestyle http://t.co/GQz42CyYxA,0.0
1144,Los Angeles,kale,"Casual fall day sippin' on this green beauty 🍂🍁 (kale, cucumber, pear, avo &amp; h20)👌Happy Wednesday… http://t.co/RU1ZmvnKCS",0.6507361833532919
1145,Los Angeles,kale,"Giovanni says breakfast is served, from the garden. Kale, green grapes, cantaloupe, strawberry,… http://t.co/5gHLzT6ASc",0.0
1146,Los Angeles,kale,"pan sautéed trenne pasta with braised prime rib, tuscan black kale, &amp; shaved parmigiano reggiano @… http://t.co/AcYWMbC2UD",0.0
1147,Los Angeles,kale,Daune swears that the kale here will change my life. We'll see... (@ Tortilla Republic - @ilovetrweho) https://t.co/6VHQ4W6pMr,0.0
1148,Los Angeles,kale,"Nothing wrong with having a #kale salad, #cheese plate &amp; #redwine for dinner on a Tuesday! #foodporn… http://t.co/nED0QUwJr7",0.47510646581606797
1149,Los Angeles,kale,Quicky dinner meal last night w/@GCohenFitFood #almondflour #baked #chicken with #broccoli #cauliflower #kale #ghee http://t.co/7exnTnvve3,0.0
1150,Los Angeles,kale,@mamadotrat @yungleann I dropped out of Bard 4 Kale Law School but I'm transferring 2 Yung so I can major in Gatorade is that ok,0.0
1151,Los Angeles,kale,Mean Green and an Ultimate Burrito! #kale #cucumber #celery #apple #lime #ginger #parsley #tortilla… http://t.co/8hZlpB2pib,0.1282124436619174
1152,Los Angeles,kale,"#TGPAS SPECIALS: Olive Oil Poached Tuna Belly Salad, Kale, Gold &amp; Red Beets, Valentine Radishes,… http://t.co/JOOAv9avhL",0.0
1153,Los Angeles,kale,Kale+Butternut Squash Salad Recipe  http://t.co/QNldLogQ0I,0.0
1154,Los Angeles,kale,“@lakelynbagge: a kale-ribbean breeze from jamba sounds bomb rn” 😩🙌 yes,0.0
1155,Los Angeles,kale,#Monday #Skin Tip: Find out how to make your own rejuvenating #kale mist on the #DrLinSkincare #blog:… http://t.co/a9wIiWuWBd,0.6618320141016838
1156,Los Angeles,kale,"Sunday DinDin Time- Rib Eye's w/cracked pepper &amp; w/o; shrimp, chicken &amp; kale stir fry (me) with baked… http://t.co/vwS7I7TvMm",0.0
1157,Los Angeles,kale,"#TGHollywood - Soy braised top sirloin beef bowl, pickled vegetables, California brown rice, kale,… http://t.co/bxaK9GRchY",0.0
1158,Los Angeles,bacon,"Ducks dollars well spent! Chili cheese wonton dog, tempura fried California roll &amp; bacon wrapped… http://t.co/3KetzWxVuk",0.8129601435330879
1159,Los Angeles,bacon,"“@jhm8806: @ulquorra35 @Mrs2620 @J_Houn12 @Bacon_Bisquits  http://t.co/caP3QdjJNg""” humbling coming soon enough bruh",0.0
1160,Los Angeles,bacon,For real that Western Bacon Cheeseburger from carl's is the fucken best,0.0
1161,Los Angeles,bacon,This peanut butter &amp; jelly bacon egg burger is unreal 😲🍔🍺🐷🐖 #MuncheeseBurger @ Muncheese Burger http://t.co/1ln7NVxhA2,0.0
1162,Los Angeles,bacon,Double bacon cheeseburger with avocado ...,0.0
1163,Los Angeles,bacon,Bacon Mac and cheese at Bourbon Street Fullerton. Part of their new menu. #foodporn  #foodphotography… http://t.co/w0R7IY3psW,0.32219835911399836
1164,Los Angeles,bacon,Bacon wrap hot dogs for dinner!,0.0
1165,Los Angeles,bacon,Aj made me wanna make myself a bacon cheeseburger 😴,0.0
1166,Los Angeles,bacon,"#happyhour 3 pm - 6 pm
Fish Tacos - $2.50 
Bacon Cheddar Fries - $5
Pulled Pork Grilled Cheese $6
$1 off #draftbeer and our house #wine",0.0
1167,Los Angeles,bacon,Pumpkin who?? Bacon Bourbon Apples are baaack ☺️ and of course they go perfectly well with our… http://t.co/vxPApdoJX8,0.9025871577819432
1168,Los Angeles,bacon,"First time eating Cronuts -maple and bacon,
Strawberry, and fruit loops from @cadonuts in K-Town.… http://t.co/TBFkPBmHWk",0.0
1169,Los Angeles,bacon,@CREOLLAS yea and CUTAH and Bacon.,0.0
1170,Los Angeles,bacon,My intake of bacon has significantly increased this month,0.0
1171,Los Angeles,bacon,One chance is all I ask for,0.0
